code,name
S.2668,BWIRO SECONDARY SCHOOL
S.2669,MURITI SECONDARY SCHOOL
S.2670,NAMAGONDO SECONDARY SCHOOL
S.2671,MATIMBWA SECONDARY SCHOOL
S.2672,ILUNGA SECONDARY SCHOOL
S.2674,LUKANGAO SECONDARY SCHOOL
S.2675,MBIZI SECONDARY SCHOOL
S.2676,IPEPA SECONDARY SCHOOL
S.2677,MGAMA SECONDARY SCHOOL
S.2678,LYASA SECONDARY SCHOOL
S.2679,ILAMBILOLE SECONDARY SCHOOL
S.2680,MIYOMBONI SECONDARY SCHOOL
S.2681,IPOGOLO SECONDARY SCHOOL
S.2682,KIHESA SECONDARY SCHOOL
S.2683,STELLA FARM SECONDARY SCHOOL
S.2684,DR. TULIA GIRLS SECONDARY SCHOOL
S.2685,NSENGA SECONDARY SCHOOL
S.2686,KWANGU SECONDARY SCHOOL
S.2687,RUBANA SECONDARY SCHOOL
S.2688,SENG'WA SECONDARY SCHOOL
S.2689,MFURU SECONDARY SCHOOL
S.2690,MSIMBU SECONDARY SCHOOL
S.2691,KIBUTA SECONDARY SCHOOL
S.2692,GONGONI SECONDARY SCHOOL
S.2693,MWANDEGE BOYS' SECONDARY SCHOOL
S.2694,MSHANGANO SECONDARY SCHOOL
S.2695,MSAMARIA SECONDARY SCHOOL
S.2696,ILEMBA SECONDARY SCHOOL
S.2697,IPARAMASA SECONDARY SCHOOL
S.2698,NYARUTEMBO SECONDARY SCHOOL
S.2699,WEMA SECONDARY SCHOOL
S.2700,MAZOMBE SECONDARY SCHOOL
S.2701,LULANZI SECONDARY SCHOOL
S.2702,NYALUMBU SECONDARY SCHOOL
S.2703,KILOLO SECONDARY SCHOOL
S.2704,UKWEGA SECONDARY SCHOOL
S.2705,MNAZI MMOJA SECONDARY SCHOOL
S.2706,KATORO DAY SECONDARY SCHOOL
S.2707,KIKOMELO SECONDARY SCHOOL
S.2708,KARAMAGI SECONDARY SCHOOL
S.2709,KABUGARO SECONDARY SCHOOL
S.2710,RUZINGA SECONDARY SCHOOL
S.2711,RWEMONDO SECONDARY SCHOOL
S.2712,NYANDOTO SECONDARY SCHOOL
S.2713,NYAMUNGA SECONDARY SCHOOL
S.2714,NYABIWE SECONDARY SCHOOL
S.2715,NYAMWAGA SECONDARY SCHOOL
S.2716,ROCHE SECONDARY SCHOOL
S.2717,KURUMWA SECONDARY SCHOOL
S.2718,KIROGO SECONDARY SCHOOL
S.2719,WANINGO SECONDARY SCHOOL
S.2720,TAI SECONDARY SCHOOL
S.2721,KEMAKORERE SECONDARY SCHOOL
S.2722,BUKURA SECONDARY SCHOOL
S.2723,GORIBE SECONDARY SCHOOL
S.2724,PROF. PHILEMON SARUNGI SECONDARY SCHOOL
S.2726,KWADELO SECONDARY SCHOOL
S.2727,CHEMBA SECONDARY SCHOOL
S.2728,PARANGA SECONDARY SCHOOL
S.2729,KELEMA SECONDARY SCHOOL
S.2730,IMBAFI SECONDARY SCHOOL
S.2731,KITEO SECONDARY SCHOOL
S.2732,MNADANI SECONDARY SCHOOL
S.2733,ITEGA SECONDARY SCHOOL
S.2734,NTYUKA SECONDARY SCHOOL
S.2735,LUKUNDO SECONDARY SCHOOL
S.2736,BUIGIRI SECONDARY SCHOOL
S.2737,MPALANGA SECONDARY SCHOOL
S.2738,CHIBELELA SECONDARY SCHOOL
S.2739,MTOMBOZI SECONDARY SCHOOL
S.2740,LUNDI SECONDARY SCHOOL
S.2741,SINGISA SECONDARY SCHOOL
S.2742,MISOZWE SECONDARY SCHOOL
S.2743,DALUNI SECONDARY SCHOOL
S.2744,DUGA SECONDARY SCHOOL
S.2745,MTIMBWANI SECONDARY SCHOOL
S.2746,MWAKIJEMBE SECONDARY SCHOOL
S.2747,KWASHEMSHI SECONDARY SCHOOL
S.2748,PATEMA SECONDARY SCHOOL
S.2749,VIKINDU SECONDARY SCHOOL
S.2750,MKUGILO SECONDARY SCHOOL
S.2751,PANZUO SECONDARY SCHOOL
S.2752,LUKANGA SECONDARY SCHOOL
S.2753,MISITU SECONDARY SCHOOL
S.2754,UGOMBOLWA SECONDARY SCHOOL
S.2755,ZAWADI SECONDARY SCHOOL
S.2756,VINGUNGUTI SECONDARY SCHOOL
S.2757,KITONGA SECONDARY SCHOOL
S.2758,MSONGOLA SECONDARY SCHOOL
S.2759,MKERA SECONDARY SCHOOL
S.2760,KINYAMWEZI SECONDARY SCHOOL
S.2761,KEREZANGE SECONDARY SCHOOL
S.2762,HALISI SECONDARY SCHOOL
S.2763,FURAHA SECONDARY SCHOOL
S.2764,NYEBURU SECONDARY SCHOOL
S.2765,MIGOMBANI SECONDARY SCHOOL
S.2766,KINYEREZI SECONDARY SCHOOL
S.2767,GEREZANI SECONDARY SCHOOL
S.2768,ULONGONI SECONDARY SCHOOL
S.2769,ARI SECONDARY SCHOOL
S.2770,KISUNGU SECONDARY SCHOOL
S.2771,MCHIKICHINI SECONDARY SCHOOL
S.2772,MCHANGANYIKO SECONDARY SCHOOL
S.2773,VIWEGE SECONDARY SCHOOL
S.2774,MSIMBAZI SECONDARY SCHOOL
S.2775,SANGARA SECONDARY SCHOOL
S.2776,MBONDOLE SECONDARY SCHOOL
S.2777,NGUVU MPYA SECONDARY SCHOOL
S.2778,ABUUY JUMAA SECONDARY SCHOOL
S.2779,ZINGIZIWA SECONDARY SCHOOL
S.2780,THEMI SECONDARY SCHOOL
S.2781,IGOMELO SECONDARY SCHOOL
S.2782,NJIRO SECONDARY SCHOOL
S.2783,BUJASHI SECONDARY SCHOOL
S.2785,NYANGUGE SECONDARY SCHOOL
S.2786,NG'HAYA SECONDARY SCHOOL
S.2787,SHISHANI SECONDARY SCHOOL
S.2788,NYANGWE SECONDARY SCHOOL
S.2789,SHIGALA SECONDARY SCHOOL
S.2790,KAHANGARA SECONDARY SCHOOL
S.2791,MWAMANGA SECONDARY SCHOOL
S.2792,SUKUMA SECONDARY SCHOOL
S.2793,SASAJILA SECONDARY SCHOOL
S.2794,NGAITI SECONDARY SCHOOL
S.2795,RUNGWA SECONDARY SCHOOL
S.2796,SANJARANDA SECONDARY SCHOOL
S.2797,IPAMUDA SECONDARY SCHOOL
S.2798,IDODYANDOLE SECONDARY SCHOOL
S.2799,KAMENYANGA SECONDARY SCHOOL
S.2800,ISSEKE SECONDARY SCHOOL
S.2801,KINANGALI SECONDARY SCHOOL
S.2802,MAKANDA SECONDARY SCHOOL
S.2803,TWIGA SECONDARY SCHOOL
S.2804,MUSOMA UTALII SECONDARY SCHOOL
S.2805,DABAGA SECONDARY SCHOOL
S.2806,MAGUU SECONDARY SCHOOL
S.2807,KING'ONGO SECONDARY SCHOOL
S.2808,KISHAMAPANDA SECONDARY SCHOOL
S.2809,MALAMBO SECONDARY SCHOOL
S.2810,SAMUNGE SECONDARY SCHOOL
S.2811,VISIGA SECONDARY SCHOOL
S.2812,MEKOMARIRO SECONDARY SCHOOL
S.2813,KURASINI SECONDARY SCHOOL
S.2814,ENDABASH SECONDARY SCHOOL
S.2815,KIGUGU SECONDARY SCHOOL
S.2817,NOWU SECONDARY SCHOOL
S.2818,SILALODA SECONDARY SCHOOL
S.2819,PHILIP MARMO SECONDARY SCHOOL
S.2820,GETERER SECONDARY SCHOOL
S.2821,DINAMU SECONDARY SCHOOL
S.2822,YAEDA AMPA SECONDARY SCHOOL
S.2823,GOROWA SECONDARY SCHOOL
S.2824,NDEKI SECONDARY SCHOOL
S.2825,LOIBORSOIT SECONDARY SCHOOL
S.2826,KIPAGALO SECONDARY SCHOOL
S.2827,MANG'OTO SECONDARY SCHOOL
S.2828,MOUNT CHAFUKWE SECONDARY SCHOOL
S.2829,IPELELE SECONDARY SCHOOL
S.2830,NYAKALIRO SECONDARY SCHOOL
S.2831,MARIA CONSOLATA SECONDARY SCHOOL
S.2832,TUMONA DAY SECONDARY SCHOOL
S.2833,KWAMNDOLWA SECONDARY SCHOOL
S.2834,ZOMBO SECONDARY SCHOOL
S.2836,MLAMBAI SECONDARY SCHOOL
S.2837,ALENI SECONDARY SCHOOL
S.2838,KWAIKURU SECONDARY SCHOOL
S.2839,KILAMACHO SECONDARY SCHOOL
S.2840,MENGENI SECONDARY SCHOOL
S.2841,NANJARA SECONDARY SCHOOL
S.2842,URAURI SECONDARY SCHOOL
S.2843,KELAMFUA SECONDARY SCHOOL
S.2844,UBAA SECONDARY SCHOOL
S.2845,BOONI SECONDARY SCHOOL
S.2846,MAIN GREENHILL SECONDARY SCHOOL
S.2847,NDUWENI SECONDARY SCHOOL
S.2848,KWALAKAMU SECONDARY SCHOOL
S.2849,MASHATI SECONDARY SCHOOL
S.2850,MAMSERA SECONDARY SCHOOL
S.2851,MEMA SECONDARY SCHOOL
S.2852,UMARINI SECONDARY SCHOOL
S.2853,KAHEUSSERI SECONDARY SCHOOL
S.2854,MBOMAI SECONDARY SCHOOL
S.2855,KIRACHI SECONDARY SCHOOL
S.2856,MAKIIDI SECONDARY SCHOOL
S.2857,MAKI SECONDARY SCHOOL
S.2858,SUA SECONDARY SCHOOL
S.2859,MAFIGA SECONDARY SCHOOL
S.2860,MJIMPYA SECONDARY SCHOOL
S.2861,KAUZENI SECONDARY SCHOOL
S.2862,NANENANE SECONDARY SCHOOL
S.2863,TUBUYU SECONDARY SCHOOL
S.2864,MWANIHANA SECONDARY SCHOOL
S.2865,KWASHUNGU SECONDARY SCHOOL
S.2866,MASAKI SECONDARY SCHOOL
S.2867,BUJINGWA SECONDARY SCHOOL
S.2868,MWASANGA SECONDARY SCHOOL
S.2869,MUHANDU SECONDARY SCHOOL
S.2870,SHIBULA SECONDARY SCHOOL
S.2871,LUKOBE SECONDARY SCHOOL
S.2872,LWANHIMA SECONDARY SCHOOL
S.2873,MATALA SECONDARY SCHOOL
S.2874,NYAMIONGO SECONDARY SCHOOL
S.2875,NYABISARE SECONDARY SCHOOL
S.2876,BARUTI SECONDARY SCHOOL
S.2877,IBRA SECONDARY SCHOOL
S.2878,BRIGHT ANGELS SECONDARY SCHOOL
S.2879,KIDETE SECONDARY SCHOOL
S.2880,OLDONYO LENGAI SECONDARY SCHOOL
S.2881,NANJA SECONDARY SCHOOL
S.2882,RIFT VALLEY SECONDARY SCHOOL
S.2883,IRKISALE SECONDARY SCHOOL
S.2884,OLTINGA SECONDARY SCHOOL
S.2885,OLESOKOINE SECONDARY SCHOOL
S.2886,MTEKENTE SECONDARY SCHOOL
S.2887,MITUNDURUNI SECONDARY SCHOOL
S.2888,MAZAE SECONDARY SCHOOL
S.2889,MWANAKYANGA SECONDARY SCHOOL
S.2890,KIZOTA SECONDARY SCHOOL
S.2891,UMONGA SECONDARY SCHOOL
S.2892,HAZINA SECONDARY SCHOOL
S.2893,MKONZE SECONDARY SCHOOL
S.2894,MAKOLE SECONDARY SCHOOL
S.2895,NG'HONG'HONA SECONDARY SCHOOL
S.2896,IHUMWA SECONDARY SCHOOL
S.2897,NZUGUNI SECONDARY SCHOOL
S.2898,CHIHANGA SECONDARY SCHOOL
S.2899,IPALA SECONDARY SCHOOL
S.2900,ZUZU SECONDARY SCHOOL
S.2901,JAILA SECONDARY SCHOOL
S.2902,MIHAMBWE SECONDARY SCHOOL
S.2903,MWAGI SECONDARY SCHOOL
S.2904,NG'HUNDI SECONDARY SCHOOL
S.2905,BUPAMWA SECONDARY SCHOOL
S.2906,MWANDU SECONDARY SCHOOL
S.2907,OLOKII SECONDARY SCHOOL
S.2908,NKOARISAMBU SECONDARY SCHOOL
S.2909,MUSA SECONDARY SCHOOL
S.2910,OLTURUMET SECONDARY SCHOOL
S.2911,NAMANGA SECONDARY SCHOOL
S.2912,ENGARENABOIR SECONDARY SCHOOL
S.2913,MANG'OLA SECONDARY SCHOOL
S.2914,BARAY SECONDARY SCHOOL
S.2915,KILIMATEMBO SECONDARY SCHOOL
S.2916,GYEKRUMLAMBO SECONDARY SCHOOL
S.2917,BASODESH SECONDARY SCHOOL
S.2918,ARRITSAAYO SECONDARY SCHOOL
S.2919,QASH SECONDARY SCHOOL
S.2920,VIHOKOLI SECONDARY SCHOOL
S.2921,ISANGU SECONDARY SCHOOL
S.2922,MPAKANI SECONDARY SCHOOL
S.2923,MSANKWI SECONDARY SCHOOL
S.2924,NANSWILU SECONDARY SCHOOL
S.2925,NALYELYE SECONDARY SCHOOL
S.2926,KAPELE SECONDARY SCHOOL
S.2927,CHITETE SECONDARY SCHOOL
S.2928,NDUGU SECONDARY SCHOOL
S.2929,BARA SECONDARY SCHOOL
S.2930,IGANYA SECONDARY SCHOOL
S.2931,IVUNA SECONDARY SCHOOL
S.2932,IDIMI SECONDARY SCHOOL
S.2933,SHIWINGA SECONDARY SCHOOL
S.2934,MSANGAWALE SECONDARY SCHOOL
S.2935,IMAGE-VOSA SECONDARY SCHOOL
S.2936,BAGA SECONDARY SCHOOL
S.2937,HEMTOYE SECONDARY SCHOOL
S.2938,KITALA SECONDARY SCHOOL
S.2939,KIVILICHA SECONDARY SCHOOL
S.2940,KWAMONGO SECONDARY SCHOOL
S.2941,KWEHANGALA SECONDARY SCHOOL
S.2942,KWEMASHAI SECONDARY SCHOOL
S.2943,KWEULASI SECONDARY SCHOOL
S.2944,MAGAMBA SECONDARY SCHOOL
S.2945,MIBUKWE SECONDARY SCHOOL
S.2946,MSALE SECONDARY SCHOOL
S.2947,NGULWI SECONDARY SCHOOL
S.2948,MASANGE JUU SECONDARY SCHOOL
S.2949,MAZASHAI SECONDARY SCHOOL
S.2950,MAZUMBAI SECONDARY SCHOOL
S.2951,MBWEI SECONDARY SCHOOL
S.2952,MDANDO SECONDARY SCHOOL
S.2953,KIRETI SECONDARY SCHOOL
S.2954,BALOZI MSHANGAMA SECONDARY SCHOOL
S.2955,MTUMBI SECONDARY SCHOOL
S.2956,BIASHARA BARIADI SECONDARY SCHOOL
S.2957,KIDINDA SECONDARY SCHOOL
S.2958,NYASOSI SECONDARY SCHOOL
S.2959,MWAMLAPA SECONDARY SCHOOL
S.2960,NG'WANG'WALI SECONDARY SCHOOL
S.2961,ITUBUKILO SECONDARY SCHOOL
S.2962,MBITI SECONDARY SCHOOL
S.2963,SAKWE SECONDARY SCHOOL
S.2964,MISWAKI SECONDARY SCHOOL
S.2965,LUNG'WA SECONDARY SCHOOL
S.2966,CHINAMILI SECONDARY SCHOOL
S.2967,BUDALABUJIGA SECONDARY SCHOOL
S.2968,LAGANGABILILI SECONDARY SCHOOL
S.2969,HABIYA SECONDARY SCHOOL
S.2970,INALO SECONDARY SCHOOL
S.2971,KINANG'WELI SECONDARY SCHOOL
S.2972,BUNAMHALA MBUGANI SECONDARY SCHOOL
S.2973,MWALUSHU SECONDARY SCHOOL
S.2974,IGAGANULWA SECONDARY SCHOOL
S.2975,IKINABUSHU SECONDARY SCHOOL
S.2976,IKUNGULYABASHASHI SECONDARY SCHOOL
S.2977,KILABELA SECONDARY SCHOOL
S.2978,BYUNA SECONDARY SCHOOL
S.2979,IKINDILO SECONDARY SCHOOL
S.2980,IKUNGULIPU SECONDARY SCHOOL
S.2981,IDOSELO SECONDARY SCHOOL
S.2982,BUKINGWAMINZI SECONDARY SCHOOL
S.2983,MWAKILANGI SECONDARY SCHOOL
S.2984,SUNZULA SECONDARY SCHOOL
S.2985,MADILANA SECONDARY SCHOOL
S.2986,SHISHANI SECONDARY SCHOOL
S.2987,NDOLELEJI SECONDARY SCHOOL
S.2988,MWAMTANI SECONDARY SCHOOL
S.2989,SAGATA SECONDARY SCHOOL
S.2990,CHENGE SECONDARY SCHOOL
S.2991,GUDUWI SECONDARY SCHOOL
S.2992,GEGEDI SECONDARY SCHOOL
S.2993,BANEMHI SECONDARY SCHOOL
S.2994,IBULYU SECONDARY SCHOOL
S.2995,KASOLI SECONDARY SCHOOL
S.2996,NYAWA SECONDARY SCHOOL
S.2997,NKINDWABIYE SECONDARY SCHOOL
S.2998,BULUNDE SECONDARY SCHOOL
S.2999,MAMBALI SECONDARY SCHOOL
S.3001,BUKENE SECONDARY SCHOOL
S.3002,BUGWANDEGE SECONDARY SCHOOL
S.3003,NKINIZIWA SECONDARY SCHOOL
S.3004,MIGUWA SECONDARY SCHOOL
S.3005,KARITU SECONDARY SCHOOL
S.3006,SEMEMBELA SECONDARY SCHOOL
S.3007,MAGENGATI SECONDARY SCHOOL
S.3008,IKINDWA SECONDARY SCHOOL
S.3009,MOGWA SECONDARY SCHOOL
S.3010,MWAKASHANHALA SECONDARY SCHOOL
S.3011,IJANIJA SECONDARY SCHOOL
S.3012,ISANZU SECONDARY SCHOOL
S.3013,BUDUSHI SECONDARY SCHOOL
S.3014,MIRAMBO ITOBO SECONDARY SCHOOL
S.3015,MWANGOYE SECONDARY SCHOOL
S.3016,MPAMANTWA SECONDARY SCHOOL
S.3017,GEMBE SECONDARY SCHOOL
S.3018,SALAWE SECONDARY SCHOOL
S.3019,LYABUSALU SECONDARY SCHOOL
S.3020,KASELYA SECONDARY SCHOOL
S.3021,ISELA SECONDARY SCHOOL
S.3022,ILOLA SECONDARY SCHOOL
S.3023,ITWANGI SECONDARY SCHOOL
S.3024,MWANTINI SECONDARY SCHOOL
S.3025,TINDE SECONDARY SCHOOL
S.3026,MASENGWA SECONDARY SCHOOL
S.3027,IHUGI SECONDARY SCHOOL
S.3028,MISHEPO SECONDARY SCHOOL
S.3029,SHINGITA SECONDARY SCHOOL
S.3030,USANDA SECONDARY SCHOOL
S.3031,MWINUKO SECONDARY SCHOOL
S.3032,KABUHORO SECONDARY SCHOOL
S.3033,MNARANI SECONDARY SCHOOL
S.3034,MTONI SECONDARY SCHOOL
S.3035,IBINZA SECONDARY SCHOOL
S.3036,LUCHELELE SECONDARY SCHOOL
S.3037,NYAMAGANA SECONDARY SCHOOL
S.3038,NYAKURUNDUMA SECONDARY SCHOOL
S.3039,SHAMALIWA SECONDARY SCHOOL
S.3040,MAPANGO SECONDARY SCHOOL
S.3041,NUNDU SECONDARY SCHOOL
S.3042,KANGAYE SECONDARY SCHOOL
S.3043,NYASAKA SECONDARY SCHOOL
S.3044,MLIMANI SECONDARY SCHOOL
S.3045,IBUNGILO SECONDARY SCHOOL
S.3046,MIRONGO SECONDARY SCHOOL
S.3047,NYAKABUNGO SECONDARY SCHOOL
S.3048,KILOLELI SECONDARY SCHOOL
S.3049,IGELEGELE SECONDARY SCHOOL
S.3050,MPUNGUZI SECONDARY SCHOOL
S.3051,RUGU SECONDARY SCHOOL
S.3052,NYAKASIMBI SECONDARY SCHOOL
S.3053,RUICHO SECONDARY SCHOOL
S.3054,NONO SECONDARY SCHOOL
S.3055,KAWELA SECONDARY SCHOOL
S.3056,KIRURUMA SECONDARY SCHOOL
S.3057,MUKIRE SECONDARY SCHOOL
S.3058,KIMULI SECONDARY SCHOOL
S.3059,IGURWA SECONDARY SCHOOL
S.3060,KAMULI SECONDARY SCHOOL
S.3061,NAKAKE SECONDARY SCHOOL
S.3062,BUSINDE SECONDARY SCHOOL
S.3063,ISINGIRO SECONDARY SCHOOL
S.3064,NYABISHENGE SECONDARY SCHOOL
S.3065,MURONGO SECONDARY SCHOOL
S.3066,BUGOMORA SECONDARY SCHOOL
S.3068,RASESA SECONDARY SCHOOL
S.3069,MKOMBOLE SECONDARY SCHOOL
S.3070,MRUWIA SECONDARY SCHOOL
S.3071,IWA SECONDARY SCHOOL
S.3072,MASOKA SECONDARY SCHOOL
S.3073,MANGI SABAS SECONDARY SCHOOL
S.3074,TPC SECONDARY SCHOOL
S.3075,CYRILI CHAMI SECONDARY SCHOOL
S.3076,MSIRIWA SECONDARY SCHOOL
S.3077,KOKIRIE SECONDARY SCHOOL
S.3078,ORIA SECONDARY SCHOOL
S.3079,MPIRANI SECONDARY SCHOOL
S.3081,MARLEX SECONDARY SCHOOL
S.3082,TEMA SECONDARY SCHOOL
S.3083,MRERENI SECONDARY SCHOOL
S.3084,RUKIMA SECONDARY SCHOOL
S.3085,KISAM SECONDARY SCHOOL
S.3086,MIERESINI SECONDARY SCHOOL
S.3087,BIRO SECONDARY SCHOOL
S.3088,NGOHERANGA SECONDARY SCHOOL
S.3089,GOBA MPAKANI SECONDARY SCHOOL
S.3090,MANZESE SECONDARY SCHOOL
S.3091,KIBAMBA SECONDARY SCHOOL
S.3092,KINENG'ENE SECONDARY SCHOOL
S.3093,KANANURA SECONDARY SCHOOL
S.3094,CHAMAGUHA SECONDARY SCHOOL
S.3095,MUHUKURU SECONDARY SCHOOL
S.3096,MUNDINDI SECONDARY SCHOOL
S.3097,DYNAMIC HIGH SCHOOL
S.3098,MWAKILYAMBITI SECONDARY SCHOOL
S.3099,DOMA SECONDARY SCHOOL
S.3100,MARSHI SECONDARY SCHOOL
S.3101,KENI SECONDARY SCHOOL
S.3102,ITEZI SECONDARY SCHOOL
S.3103,DR. MEZGER SECONDARY SCHOOL
S.3105,HOGORO SECONDARY SCHOOL
S.3106,MAGULILWA SECONDARY SCHOOL
S.3107,KISING'A SECONDARY SCHOOL
S.3108,SAWALA SECONDARY SCHOOL
S.3109,KALEMA SECONDARY SCHOOL
S.3110,CHINGUNGWE SECONDARY SCHOOL
S.3111,ANGAZA SECONDARY SCHOOL
S.3112,NYANTAKARA SECONDARY SCHOOL
S.3113,ANNA ABDALAH SECONDARY SCHOOL
S.3114,MARATANI SECONDARY SCHOOL
S.3115,MUMBAKA SECONDARY SCHOOL
S.3116,MBUYUNI SECONDARY SCHOOL
S.3118,CHIPUPUTA SECONDARY SCHOOL
S.3119,NANGOMBA SECONDARY SCHOOL
S.3120,NANDETE SECONDARY SCHOOL
S.3121,MKALAPA SECONDARY SCHOOL
S.3122,NAPACHO SECONDARY SCHOOL
S.3123,SENGENYA SECONDARY SCHOOL
S.3124,NAMATUTWE SECONDARY SCHOOL
S.3125,LUHAGARA SECONDARY SCHOOL
S.3126,LULI SECONDARY SCHOOL
S.3127,LITUMBANDYOSI SECONDARY SCHOOL
S.3128,LINDA SECONDARY SCHOOL
S.3129,KIHANGI MAHUKA SECONDARY SCHOOL
S.3130,KITURA SECONDARY SCHOOL
S.3131,LIMBO SECONDARY SCHOOL
S.3132,HAYOMBO SECONDARY SCHOOL
S.3133,WIGAMBA SECONDARY SCHOOL
S.3134,LEGICO SECONDARY SCHOOL
S.3135,KAFUNDO SECONDARY SCHOOL
S.3136,SINDE SECONDARY SCHOOL
S.3137,LUPETA SECONDARY SCHOOL
S.3138,MWAKIBETE SECONDARY SCHOOL
S.3139,IYELA SECONDARY SCHOOL
S.3140,NZONDAHAKI SECONDARY SCHOOL
S.3141,MPONJA SECONDARY SCHOOL
S.3142,LIGANGA SECONDARY SCHOOL
S.3143,IGIMA SECONDARY SCHOOL
S.3145,IHANU SECONDARY SCHOOL
S.3146,IDETERO SECONDARY SCHOOL
S.3147,KASANGA SECONDARY SCHOOL
S.3148,MAKUNGU SECONDARY SCHOOL
S.3149,IHOWANZA SECONDARY SCHOOL
S.3150,ILONGO SECONDARY SCHOOL
S.3151,ISALAVANU SECONDARY SCHOOL
S.3152,LYOMA SECONDARY SCHOOL
S.3153,BUJIKU SAKILA SECONDARY SCHOOL
S.3154,SIMBANI SECONDARY SCHOOL
S.3155,PANGANI SECONDARY SCHOOL
S.3156,MWANALUGALI SECONDARY SCHOOL
S.3157,BUNDIKANI SECONDARY SCHOOL
S.3158,KANAZI SECONDARY SCHOOL
S.3159,NDOMBA SECONDARY SCHOOL
S.3160,MABAWE SECONDARY SCHOOL
S.3161,NTOBEYE SECONDARY SCHOOL
S.3162,KIBIMBA SECONDARY SCHOOL
S.3163,KEZA SECONDARY SCHOOL
S.3164,BUKIRIRO SECONDARY SCHOOL
S.3165,MUGANZA SECONDARY SCHOOL
S.3166,NYAKISASA SECONDARY SCHOOL
S.3167,IKAMA SECONDARY SCHOOL
S.3168,LUSUNGO SECONDARY SCHOOL
S.3169,KATUMBASONGWE SECONDARY SCHOOL
S.3170,BUJONDE SECONDARY SCHOOL
S.3171,MAKWALE SECONDARY SCHOOL
S.3172,NGONGA SECONDARY SCHOOL
S.3173,ITUNGE SECONDARY SCHOOL
S.3174,IKIMBA SECONDARY SCHOOL
S.3175,KIROMO SECONDARY SCHOOL
S.3176,ZINGA SECONDARY SCHOOL
S.3177,KIBINDU SECONDARY SCHOOL
S.3178,MATIPWILI SECONDARY SCHOOL
S.3179,KINGANI SECONDARY SCHOOL
S.3180,VIGWAZA SECONDARY SCHOOL
S.3181,TALAWANDA SECONDARY SCHOOL
S.3182,UBENA SECONDARY SCHOOL
S.3183,ISENYELA SECONDARY SCHOOL
S.3184,IFUMBO SECONDARY SCHOOL
S.3185,GALULA SECONDARY SCHOOL
S.3186,MWAGALA-CHUNYA SECONDARY SCHOOL
S.3187,MTANDE SECONDARY SCHOOL
S.3188,SAZA SECONDARY SCHOOL
S.3189,CHALANGWA SECONDARY SCHOOL
S.3190,ITEWE SECONDARY SCHOOL
S.3191,CHOKAA SECONDARY SCHOOL
S.3192,KAMWENE SECONDARY SCHOOL
S.3193,NYANGE SECONDARY SCHOOL
S.3194,SANJE SECONDARY SCHOOL
S.3195,KISAWASAWA SECONDARY SCHOOL
S.3196,LUMEMO SECONDARY SCHOOL
S.3197,KIBAONI SECONDARY SCHOOL
S.3198,MOFU SECONDARY SCHOOL
S.3199,CHISANO SECONDARY SCHOOL
S.3200,TREE FARMS SECONDARY SCHOOL
S.3201,BOKELA SECONDARY SCHOOL
S.3202,CANE GROWERS SECONDARY SCHOOL
S.3203,HEMBETI SECONDARY SCHOOL
S.3204,NASSORO SEIF SECONDARY SCHOOL
S.3205,WAMI SECONDARY SCHOOL
S.3206,SUNGAJI SECONDARY SCHOOL
S.3207,KIKEO SECONDARY SCHOOL
S.3208,KANGA HILL SECONDARY SCHOOL
S.3209,BUNDUKI SECONDARY SCHOOL
S.3211,LUSAKA SECONDARY SCHOOL
S.3212,MIKESE SECONDARY SCHOOL
S.3213,GWATA SECONDARY SCHOOL
S.3214,FATEMI SECONDARY SCHOOL
S.3215,KOLERO SECONDARY SCHOOL
S.3216,TEGETERO SECONDARY SCHOOL
S.3217,TUNUNGUO SECONDARY SCHOOL
S.3218,KIBUNGOJUU SECONDARY SCHOOL
S.3219,MVUHA SECONDARY SCHOOL
S.3220,LUMO SECONDARY SCHOOL
S.3221,BARABARA YA MWINYI SECONDARY SCHOOL
S.3222,KIJICHI SECONDARY SCHOOL
S.3223,MBANDE SECONDARY SCHOOL
S.3224,SAKU SECONDARY SCHOOL
S.3225,CHARAMBE SECONDARY SCHOOL
S.3226,NZASA SECONDARY SCHOOL
S.3227,MALELA SECONDARY SCHOOL
S.3228,MIKWAMBE SECONDARY SCHOOL
S.3229,CHANGANYIKENI SECONDARY SCHOOL
S.3230,NGUVA SECONDARY SCHOOL
S.3231,KIBADA SECONDARY SCHOOL
S.3232,MIZIMBINI SECONDARY SCHOOL
S.3233,KIMBIJI SECONDARY SCHOOL
S.3234,KIBUGUMO SECONDARY SCHOOL
S.3235,MINAZINI SECONDARY SCHOOL
S.3236,KISOTA SECONDARY SCHOOL
S.3237,TUNGI SECONDARY SCHOOL
S.3238,VIJIBWENI SECONDARY SCHOOL
S.3239,MULEBA SECONDARY SCHOOL
S.3241,JOSIAH GIRLS' SECONDARY SCHOOL
S.3242,BOMBAMBILI SECONDARY SCHOOL
S.3243,MDANDAMO SECONDARY SCHOOL
S.3244,MATOGORO SECONDARY SCHOOL
S.3245,MASHUJAA SECONDARY SCHOOL
S.3246,SUBIRA SECONDARY SCHOOL
S.3247,ZIMANIMOTO SECONDARY SCHOOL
S.3248,MFARANYAKI SECONDARY SCHOOL
S.3249,SAWENI SECONDARY SCHOOL
S.3250,KASEMPOMBE SECONDARY SCHOOL
S.3251,KWAKOKO SECONDARY SCHOOL
S.3252,MVUREKONGEI SECONDARY SCHOOL
S.3253,KIHURIO SECONDARY SCHOOL
